date,bitcoin,rsi_btc,mean_rsi_btc,sd_rsi_btc,gold,rsi_gold,mean_rsi_gold,sd_rsi_gold,score_btc,score_gold
4/24/2019,5518.16,78.92913471,73.59327283,13.20883442,1271.65,27.57147136,39.76045192,11.49002046,0.4039616,-1.060831928
4/25/2019,5434.19,68.02088284,74.37677426,12.09774951,1280.8,44.86506367,37.95891556,11.12765676,-0.525377998,0.620629146
4/26/2019,5195.61,46.81149566,73.78531462,13.00992118,1284.2,49.98518177,37.59186035,11.48079864,-2.073326855,1.079482518
4/27/2019,5292.83,53.61227138,73.52035847,13.34722847,NA,NA,38.28766398,11.81010587,-1.491552133,0
4/28/2019,5280.19,52.60326767,72.88365728,13.89746974,NA,NA,38.35212445,11.81010587,-1.459286474,0
4/29/2019,5301.29,54.26130982,72.31422403,14.31888378,1279.5,43.53646748,38.35212445,11.538821,-1.260776642,0.449295732
4/30/2019,5260.65,50.34712782,71.61274136,14.88827136,1282.3,48.13592466,38.62498461,11.70880738,-1.428346718,0.812289394
5/1/2019,5269.79,51.25951875,70.78182355,15.33753081,1283.8,50.6222119,39.29790275,11.855626,-1.272845352,0.955184412
5/2/2019,5326.67,56.94100282,69.48602437,14.83977323,1270.95,34.3468323,40.25999639,11.80146962,-0.845364774,-0.501053198
5/3/2019,5390.16,62.56160501,68.36771993,14.04995103,1278.55,46.15971141,40.3491776,11.33462798,-0.413248054,0.5126356
5/4/2019,5657.14,77.07869535,67.94385541,13.57094378,NA,NA,41.41173216,11.60657853,0.673117514,0
5/5/2019,5771.08,80.75367945,67.59473945,13.08127684,NA,NA,41.66773003,11.60657853,1.005936971,0
5/6/2019,5717.66,74.30856572,67.01290104,12.34946391,NA,NA,41.66773003,11.60657853,0.590767723,0
5/7/2019,5684.47,70.28700544,66.23941093,11.34344578,1281.2,49.79412856,41.66773003,11.39663803,0.356822309,0.713052262
5/8/2019,5755.72,73.79932275,65.56066189,10.18479559,1285.2,55.07578246,41.44506226,11.22969756,0.808917645,1.213810089
5/9/2019,5936.72,80.5414784,65.51508079,10.111926,1286.1,56.27011212,41.32435766,10.88846306,1.486007474,1.372622966
5/10/2019,6146.91,85.53054936,65.53409061,10.15026983,1287.1,57.71146954,41.11401291,11.4065909,1.970042086,1.455075997
5/11/2019,6348.02,88.72270641,66.50925182,10.9691111,NA,NA,41.55295599,11.74139164,2.025091586,0
5/12/2019,7248.31,94.72909912,67.6317895,12.11556695,NA,NA,41.41163946,11.74139164,2.236569674,0
5/13/2019,6978.63,80.00180837,68.26980417,12.2673217,1295.6,68.04230786,41.41163946,13.00578459,0.956362317,2.047601836
5/14/2019,7823.11,87.19485091,68.99898034,12.74957439,1298.4,70.7575796,42.89112104,14.38159427,1.427174744,1.937647387
5/15/2019,7992.69,88.17993842,70.11030015,12.97429724,1299.1,71.45713698,44.88513377,14.99475471,1.392725782,1.772086555
5/16/2019,8206.9,89.37164476,70.96545832,13.40632392,1291.7,55.31576249,47.31347692,14.23855234,1.372948062,0.562015392
5/17/2019,7885.96,76.10672676,71.32374572,13.39987182,1280.8,39.97042734,48.86435671,13.39637708,0.356942298,-0.663905571
5/18/2019,7362.22,59.48272796,71.01327838,13.57117086,NA,NA,49.56927974,13.39637708,-0.849635639,0
5/19/2019,7265.05,56.82555101,70.60986388,13.81940327,NA,NA,49.56927974,13.39637708,-0.997460788,0
5/20/2019,8193.7,71.07439908,70.63450425,13.81957857,1276.85,35.81589806,49.56927974,13.39583181,0.031831277,-1.026691129
5/21/2019,8007.03,66.0207641,70.61633003,13.82549025,1271.15,30.53190122,48.84541754,13.66648843,-0.332398045,-1.340030866
5/22/2019,7952.5,64.47552935,70.33905721,13.8665921,1273.8,35.62653004,47.92974173,12.67302145,-0.422852841,-0.970819132
5/23/2019,7625.93,55.49936796,69.53113422,14.02982034,1283.65,51.02937773,48.57959504,11.67239318,-1.000138699,0.209878356
5/24/2019,7880.29,60.44799452,69.27000014,14.12905956,1282.5,49.43589977,49.75249036,11.61627522,-0.624387319,-0.027254054
5/25/2019,8003.26,62.75818408,69.81988595,13.52101478,NA,NA,49.98103216,11.93458823,-0.522276026,0
5/26/2019,8071.45,64.09985121,70.18152663,13.20868063,NA,NA,49.98081376,11.93458823,-0.460430197,0
5/27/2019,8744.42,74.54321497,70.93807654,12.78750688,NA,NA,49.98081376,11.93458823,0.281926607,0
5/28/2019,8770.06,74.86465447,71.6485367,12.39417333,1278.3,43.68708621,49.98081376,11.93011908,0.259486267,-0.527549432
5/29/2019,8719.88,72.78915371,72.42239966,11.69770864,1281.65,49.13123967,49.98874107,11.9237149,0.03135264,-0.071915624
5/30/2019,8662.98,70.24133599,73.07694509,10.98031338,1280.95,48.01212541,50.04112607,11.93168101,-0.258244824,-0.170051534
5/31/2019,8272.46,54.99669516,73.00989999,11.0877673,1295.55,66.41990352,49.90375309,11.87713607,-1.62460163,1.390583583
6/1/2019,8553.81,61.8750592,72.986226,11.11158003,NA,NA,51.59180947,12.14628361,-0.999962811,0
6/2/2019,8554.8,61.89870296,72.46277799,11.26835142,NA,NA,51.8935927,12.14628361,-0.937499607,0
6/3/2019,8739.03,66.3761278,71.96700034,11.20666419,1317.1,79.05215904,51.8935927,13.34752331,-0.498888201,2.034727021
6/4/2019,8134.92,45.94701764,70.98901593,12.18945745,1324.25,81.68917919,53.32299093,14.45723898,-2.054398105,1.962075075
6/5/2019,7675.8,36.18173143,69.812972,13.79863525,1335.05,84.98376521,54.74130034,15.89346119,-2.437287453,1.902824344
6/6/2019,7786.04,39.73056528,68.63818726,14.85681917,1335.5,85.11254572,56.50078217,17.12328685,-1.945747717,1.670927071
6/7/2019,7803.23,40.32759884,67.25150175,15.56591881,1340.65,86.62701377,58.00262034,18.26876733,-1.729670008,1.56684865
6/8/2019,7998.29,47.17856845,65.92901965,15.58664545,NA,NA,59.52046542,18.76427551,-1.202981826,0
6/9/2019,7931.34,45.12673228,64.4257102,15.41110826,NA,NA,59.61567573,18.76427551,-1.252277097,0
6/10/2019,7640.61,37.05247902,62.43686123,15.07878303,1328.6,67.96182352,59.61567573,18.35890707,-1.683450326,0.454610275
6/11/2019,8020.38,50.42249341,61.41688485,14.84683588,1324.3,62.4237555,60.03298312,18.27268311,-0.740520844,0.130838606
6/12/2019,7917.58,47.28558136,60.04070314,14.20797915,1332.35,68.04802697,59.7520555,18.19667771,-0.89774356,0.455905831
6/13/2019,8173.06,55.26602781,58.90574071,13.15551447,1335.9,70.30930346,59.61657787,18.15913889,-0.27666823,0.588834397
6/14/2019,8237.88,57.16448909,57.79514913,11.77919377,1351.25,78.05709653,59.55918619,18.58641242,-0.05354017,0.995238345
6/15/2019,8693.6,68.1347805,57.52025444,11.42426305,NA,NA,60.69625289,18.42623665,0.929121293,0
6/16/2019,8859.47,71.22922975,57.92530622,11.70120991,NA,NA,61.78708582,18.42623665,1.136969906,0
6/17/2019,8978.99,73.37863093,58.49610208,12.04435275,1341.3,65.31027889,61.78708582,17.95207625,1.235643721,0.196255465
6/18/2019,9327.48,78.72573071,58.7599411,12.40804136,1341.35,65.34309401,61.96324547,16.87010845,1.609100827,0.200345395
6/19/2019,9076.18,67.45277505,58.80932079,12.44077517,1344.05,67.27209757,63.43960527,14.99419104,0.694768143,0.255598471
6/20/2019,9281.7,71.32714861,59.04558352,12.61605007,1379.5,82.24422014,65.27661509,13.71092757,0.973487345,1.237524228
6/21/2019,9531.35,75.42702409,59.73274408,12.95417003,1397.15,85.93946637,67.60749959,13.71148641,1.211523392,1.33697881
6/22/2019,10209.38,83.0307648,60.5114603,13.65832453,NA,NA,69.35300402,13.23825016,1.648760392,0
6/23/2019,10668.63,86.33534549,61.32446586,14.47417913,NA,NA,70.40127267,13.23825016,1.727965324,0
6/24/2019,10814.48,87.24551483,62.12259219,15.25003159,1405.7,87.40462318,70.40127267,13.43440408,1.647401351,1.265657219
6/25/2019,11017.5,88.47812821,62.60310644,15.86260592,1431.4,90.74826871,71.25144019,13.76809013,1.631196154,1.416088095
6/26/2019,11766.4,91.83619584,63.18833201,16.62583965,1403.95,68.37755792,72.1798606,12.17537665,1.723092754,-0.31229446
6/27/2019,12932.55,94.64195865,63.94187701,17.54627251,1402.5,67.36539171,73.35559735,10.94994613,1.749664017,-0.547053435
6/28/2019,11132.85,58.71086369,63.54427451,17.52906035,1409,69.68636194,74.2238903,9.244427591,-0.275737017,-0.490839299
6/29/2019,12374.35,68.2925604,64.00275262,17.47129486,NA,NA,75.2559968,9.254326038,0.245534622,0
6/30/2019,11890.38,61.83779797,64.00146775,17.47145829,NA,NA,75.69780147,9.254326038,-0.123840251,0
7/1/2019,10737.73,49.08786433,63.5597147,17.68714894,1390.1,56.26177454,75.69780147,9.967394519,-0.818212727,-1.949960633
7/2/2019,10578.72,47.52802953,62.90978027,17.92466315,1391.05,56.74505433,74.77227638,10.65351313,-0.858133322,-1.692138718
7/3/2019,10805.4,50.13443448,63.05417396,17.79956749,1413.5,66.75983233,73.71003329,10.59238353,-0.725845698,-0.656150803
7/4/2019,11984.76,61.58844349,63.93026748,17.03866446,1414.9,67.30452657,72.99911202,10.29049215,-0.137441758,-0.553383198
7/5/2019,11160.49,51.9629767,64.35207477,16.56295475,1388.65,49.6888987,72.15724351,10.94330206,-0.748000478,-2.05315952
7/6/2019,10955.16,49.7290764,64.67626365,16.16310829,NA,NA,70.47040317,10.5656577,-0.924771831,0
7/7/2019,11232.04,52.88084513,64.87289388,15.97624494,NA,NA,69.66257264,10.5656577,-0.750617482,0
7/8/2019,11477.01,55.71524394,65.23801497,15.62600492,1400.1,55.54488053,69.66257264,10.74906425,-0.609418151,-1.31338801
7/9/2019,12313.08,64.19660132,66.17401919,14.66052757,1391.55,50.48217689,68.99030159,11.48431784,-0.134880403,-1.611599832
7/10/2019,12586.78,66.61196241,66.73227674,14.34412929,1408.3,58.94154099,68.15793747,11.59585018,-0.008387705,-0.794801273
7/11/2019,12099.9,58.51011915,67.11932977,13.94658008,1413.75,61.41617539,67.99211773,11.68422091,-0.617299049,-0.562805376
7/12/2019,11352.87,48.14357581,66.87372798,14.22275323,1407.6,56.94720636,67.67631527,11.89558603,-1.316914655,-0.90194034
7/13/2019,11803.97,53.84174171,66.75915048,14.31683637,NA,NA,67.04002493,11.92665013,-0.902253014,0
7/14/2019,11389.1,48.21911943,66.07240355,14.72045937,NA,NA,66.48917135,11.92665013,-1.212821127,0
7/15/2019,10186.96,35.74039743,64.84865071,15.71780389,1412.4,59.59494039,66.48917135,11.72160772,-1.851928773,-0.58816428
7/16/2019,10873.5,45.10229211,63.87360454,16.04343372,1409.85,57.42993879,66.16087464,11.8753323,-1.170030852,-0.735216129
7/17/2019,9397.72,33.13053603,62.30135645,16.75435241,1410.35,57.77697588,65.78562035,12.00351385,-1.741089104,-0.667191672
7/18/2019,9674.28,36.76019183,61.24299151,17.37523187,1417.45,62.75215809,65.42532901,12.00926587,-1.409063192,-0.222592367
7/19/2019,10638.56,48.09487836,60.44187874,17.4291772,1439.7,73.88074487,65.2100938,11.54585904,-0.708409826,0.750974963
7/20/2019,10535.75,47.0572879,59.46361198,17.35405842,NA,NA,64.81183307,10.75429287,-0.714894682,0
7/21/2019,10764.9,49.84029626,58.31911306,16.83086522,NA,NA,63.75545141,10.75429287,-0.50376595,0
7/22/2019,10587.41,47.60388014,56.98354529,16.04676549,1427.75,62.33870715,63.75545141,10.48654631,-0.58452061,-0.13510113
7/23/2019,10323.62,44.20252905,55.4993044,15.11107037,1425.55,60.33638839,63.68798739,8.981139978,-0.747582737,-0.373181913
7/24/2019,9844.3,38.44352435,53.77397324,14.02881611,1426.95,61.25028528,62.39902383,6.202510019,-1.092782796,-0.185205432
7/25/2019,9772.17,37.59307882,51.90352092,12.27983899,1416.1,50.78622003,60.99435795,6.341849449,-1.165360728,-1.609646839
7/26/2019,9875.17,39.78778851,50.01199782,9.33255335,1420.4,54.35235155,60.1566752,6.237154382,-1.095542552,-0.930604454
7/27/2019,9848.65,39.3763884,49.34529177,9.379420797,NA,NA,59.53700662,5.93775614,-1.062848505,0
7/28/2019,9473.99,33.69682107,48.15233524,9.078749519,NA,NA,59.02953885,5.93775614,-1.592236259,0
7/29/2019,9530,35.3064165,47.23746002,8.986728775,1419.05,52.96211353,59.02953885,5.93692947,-1.327629198,-1.02198036
7/30/2019,9501.33,34.8073444,46.7450283,9.268548645,1425.9,59.08870301,58.74061384,5.90990103,-1.287977693,0.058899323
7/31/2019,9589.13,37.90872431,46.41332812,9.410564511,1427.55,60.51796483,58.87522948,5.899244387,-0.903729399,0.278465383
8/1/2019,10084.7,52.59570149,46.49819939,9.456310253,1406.8,40.15969043,59.05489188,6.928169038,0.644807746,-2.727300871
8/2/2019,10407.17,59.74486656,46.43462778,9.356914986,1441.75,63.81610588,57.78821846,6.727504557,1.422502908,0.896006442
8/3/2019,10529.55,62.2386253,46.78896049,9.759637587,NA,NA,57.62210319,6.64555186,1.583016241,0
8/4/2019,10814.57,67.6277565,47.40615635,10.49077634,NA,NA,58.01876341,6.64555186,1.927559934,0
8/5/2019,10980.23,70.45548704,48.01217849,11.29511221,1465.25,72.30909916,58.01876341,7.188856186,1.986992969,1.987845546
8/6/2019,11787.99,80.1907224,48.8561605,12.71626108,1465.25,72.30909916,58.69925559,7.731390607,2.464133262,1.760335787
8/7/2019,11465.67,69.62735604,49.04342791,12.98734098,1506.05,82.04853045,59.49755172,8.874988457,1.584922438,2.540958655
8/8/2019,11960.82,75.37673882,49.34566158,13.5025521,1495.75,74.42365942,61.00071141,9.326922477,1.927863492,1.439161529
8/9/2019,11996.41,75.75732954,49.94039297,14.27818145,1497.7,74.93254165,61.73795515,9.75992726,1.808138989,1.35191443
8/10/2019,11856.64,70.79859195,50.72160042,14.78705838,NA,NA,62.38159163,9.931646474,1.357740736,0
8/11/2019,11282.22,54.02857572,50.72804297,14.78850697,NA,NA,62.6533109,9.931646474,0.223182283,0
8/12/2019,11566.84,59.51163421,51.11744004,14.86854035,1504.7,76.84111098,62.6533109,10.16322461,0.564560742,1.395993951
8/13/2019,11386.26,54.73267084,51.77234602,14.58256797,1498.4,71.21078154,63.32892043,10.26542421,0.203004356,0.767806663
8/14/2019,10858.12,43.06289809,51.70202208,14.62075034,1513.25,75.99467568,63.88205572,10.47915206,-0.590881028,1.15587787
8/15/2019,10016.96,30.9398582,51.62648147,14.72541462,1515.65,76.71617948,64.76609081,10.66097746,-1.404824503,1.120918669
8/16/2019,10302.17,37.79146309,51.66204255,14.68943242,1515.25,76.27530834,65.66795765,10.88217453,-0.944255643,0.974745503
8/17/2019,10359.44,39.18929586,51.3549535,14.85878028,NA,NA,66.31191718,11.02218561,-0.818752106,0
8/18/2019,10214.52,36.77647864,51.00044283,15.08588647,NA,NA,65.9334758,11.02218561,-0.942865652,0
8/19/2019,10317.6,39.81751139,50.65482956,15.22755865,1496.6,58.26252703,65.9334758,10.87272809,-0.711691113,-0.705521991
8/20/2019,10917.26,54.505949,50.89283193,15.23210813,1504.55,62.60598032,65.56819252,10.8689145,0.237204006,-0.272539838
8/21/2019,10760.56,50.76981163,51.11928995,15.17781166,1503.25,61.40037772,65.58091982,10.84569952,-0.023025607,-0.385456198
8/22/2019,10129.4,38.50385294,51.12137025,15.17601628,1502.05,60.1663419,65.63158597,10.87014515,-0.831411688,-0.502775629
8/23/2019,10111.98,38.20986599,51.14263877,15.15679989,1503.8,61.46940994,65.57996962,10.38221555,-0.853265391,-0.395923169
8/24/2019,10405.81,46.20397295,51.36388651,15.03144151,NA,NA,66.08869295,10.28841761,-0.343274699,0
8/25/2019,10143.8,40.77613895,51.41215377,14.99377404,NA,NA,66.67551002,10.28841761,-0.709362085,0
8/26/2019,10135.06,40.59259692,51.64993915,14.7555817,NA,NA,66.67551002,10.28841761,-0.749366745,0
8/27/2019,10360.28,47.60494083,52.07402619,14.4424931,1532.95,76.34319303,66.67551002,9.971676491,-0.30944002,0.969514306
8/28/2019,10171.95,42.73758521,52.34748277,14.17651383,1537.15,77.76984152,67.844564,9.983273101,-0.677874524,0.994190725
8/29/2019,9717.82,33.27232105,52.1876068,14.36998614,1540.2,78.83912518,68.77862092,10.02586433,-1.31630508,1.003455057
8/30/2019,9484.55,29.41160322,51.38815513,14.97849325,1528.4,64.90291606,69.69467894,7.362333868,-1.467207118,-0.650848354
8/31/2019,9577.99,33.00456048,50.46607561,15.26598988,NA,NA,70.93184022,7.365748941,-1.143818073,0
9/1/2019,9600.9,33.95559209,49.49079861,15.38996874,NA,NA,71.30635256,7.365748941,-1.009437172,0
9/2/2019,9769.79,41.07108379,48.57505127,15.05875993,1525.95,62.26606115,71.30635256,7.44883304,-0.498312445,-1.213652039
9/3/2019,10386.64,59.47223692,48.19631851,14.62054631,1537.85,69.26436768,70.85433799,7.44864988,0.77123783,-0.213457517
9/4/2019,10621.29,64.35735837,47.65034044,13.64627519,1546.1,73.23518542,70.70210141,7.462031989,1.224291442,0.339463033
9/5/2019,10584.16,62.97149932,47.42082814,13.3154103,1529.1,56.02569736,70.74840572,7.654246972,1.167870222,-1.923469208
9/6/2019,10577.8,62.70462884,46.98385883,12.55122154,1523.7,51.58299267,69.44726407,8.526877989,1.252529083,-2.095054183
9/7/2019,10317.47,52.24700725,46.17315806,11.32578729,NA,NA,68.30523073,8.612692255,0.536284943,0
9/8/2019,10487.21,57.57063565,45.71702164,10.53754099,NA,NA,67.95642489,8.612692255,1.124893751,0
9/9/2019,10406.31,54.24496814,45.72448344,10.54371155,1509.2,41.40926993,67.95642489,10.27189904,0.808110565,-2.584444693
9/10/2019,10313.66,50.39785743,45.41021528,10.24981989,1498.25,35.3364512,66.62906715,12.12551989,0.486607785,-2.58072365
9/11/2019,10101.03,42.42947905,44.98596729,10.10375394,1490.65,31.62249898,64.55383416,14.05877269,-0.253023604,-2.342404697
9/12/2019,10159.32,45.1715655,45.05867995,10.09700548,1515.2,50.86909577,62.57442003,13.91833195,0.011180102,-0.841000509
9/13/2019,10420.16,55.99391911,45.92261309,9.916040115,1503.1,43.84984767,61.31814103,13.94483722,1.015658055,-1.252671013
9/14/2019,10363.9,53.37209491,46.45987626,9.881779993,NA,NA,59.67482444,13.75304239,0.699491251,0
9/15/2019,10361.33,53.24069722,46.94440734,9.85700979,NA,NA,58.80111477,13.75304239,0.638762669,0
9/16/2019,10310.43,50.40487751,47.41435213,9.678181391,1497.2,40.69085959,58.80111477,13.98535592,0.308996624,-1.294944175
9/17/2019,10265.63,47.81823413,47.69023912,9.567290438,1502.1,44.52088288,57.89560201,14.30038693,0.013378397,-0.935269737
9/18/2019,10190.36,43.4915002,47.31043054,9.505482294,1503.5,45.67736905,57.2085198,14.46415938,-0.401760818,-0.797222324
9/19/2019,10157.59,41.60059969,46.99425082,9.538742718,1500.7,43.58091592,56.36208924,14.68462068,-0.565446756,-0.870378173
9/20/2019,10275.88,50.55447042,47.40978935,9.417373697,1501.9,44.83300302,55.47111615,14.82617235,0.33392336,-0.717522559
9/21/2019,10173.11,43.81949477,47.60322482,9.278239692,NA,NA,54.7044492,15.14434068,-0.407806887,0
9/22/2019,9979.49,33.97896681,47.18167289,9.615667118,NA,NA,54.34839864,15.14434068,-1.373041092,0
9/23/2019,10033.05,38.39474312,47.09955579,9.682261454,1522.1,61.44995674,54.34839864,14.82570582,-0.899047471,0.479003036
9/24/2019,9683.38,25.53117868,46.58019654,10.41963346,1520.65,59.95421596,54.70347654,14.49566642,-2.020130357,0.362228218
9/25/2019,8553.61,11.3521388,45.33009992,12.29775207,1528.75,65.38501598,54.95351175,13.87095264,-2.762940814,0.752039496
9/26/2019,8432.23,10.6209267,44.22262894,13.88345505,1506.4,45.66742194,54.4316938,12.90568736,-2.420269459,-0.679101517
9/27/2019,8055.64,8.63077928,43.3729206,15.26309914,1489.9,36.33396029,52.90300715,11.93095471,-2.276218021,-1.388744427
9/28/2019,8193.9,15.35009412,42.88804098,15.93119553,NA,NA,50.87895168,11.78859496,-1.728554948,0
9/29/2019,8225,16.93554228,42.3339369,16.55448671,NA,NA,50.17775346,11.78859496,-1.53423027,0
9/30/2019,8056.74,15.1626985,41.68590609,17.24749465,1485.3,34.09256855,50.17775346,12.01428524,-1.537800598,-1.338838274
10/1/2019,8307.74,28.11508686,41.23914757,17.43081316,1473.45,28.80988103,49.41179227,12.43536641,-0.752923033,-1.656719276
10/2/2019,8322.92,28.87286882,40.18399695,17.21245738,1492.6,44.76807427,47.81864084,11.43148902,-0.657147779,-0.266856449
10/3/2019,8382.03,32.08935337,39.07130712,16.6269906,1517.1,58.5006145,46.65215068,10.09199863,-0.419916864,1.174045326
10/4/2019,8236.17,28.42894099,37.88018442,16.08202991,1499.15,48.34012293,45.95050444,9.844685695,-0.587689706,0.242731821
10/5/2019,8155.48,26.4994725,36.63173075,15.48011894,NA,NA,45.58452471,10.00151575,-0.654533618,0
10/6/2019,8147.69,26.30063018,35.73702809,15.29406374,NA,NA,45.28460131,10.00151575,-0.616997423,0
10/7/2019,7869.74,20.09335314,34.44470801,14.96307395,1501.25,49.52356157,45.28460131,9.792060962,-0.959118087,0.432897658
10/8/2019,8212.02,40.16050183,33.95903676,14.51944494,1505.85,52.28619264,45.48645656,9.853091975,0.427114473,0.690111906
10/9/2019,8190,39.42554112,33.58068102,14.21555522,1507.25,53.18595632,46.00440526,9.654704041,0.411159466,0.743839586
10/10/2019,8587.92,56.15582345,34.05400324,14.73956668,1494.8,44.56313576,46.8543817,9.026437475,1.499489143,-0.253837236
10/11/2019,8586.9,56.1099875,34.43119021,15.16795912,1479.15,36.07912407,47.47060249,9.320223034,1.429249454,-1.222232384
10/12/2019,8269.73,43.40009389,33.99692037,14.7016719,NA,NA,46.76631813,9.537736844,0.639598923,0
10/13/2019,8308.01,45.13093436,33.71274242,14.39012969,NA,NA,46.91214165,9.537736844,0.793473873,0
10/14/2019,8283.76,44.14419455,33.39906992,14.04424661,1490.6,44.92988395,46.91214165,9.306294354,0.765090854,-0.213001827
10/15/2019,8353.54,47.9245163,33.31354022,13.9441784,1487.8,43.24049762,46.81774843,9.238751792,1.047819073,-0.387200662
10/16/2019,8162.16,39.47076476,33.02569645,13.71839956,1485.1,41.50414169,46.93915976,9.30147484,0.469811969,-0.584317881
10/17/2019,8002.51,33.74175358,32.68949829,13.57143463,1492.65,48.2137016,46.79550542,9.302696929,0.077534566,0.152450004
10/18/2019,8076.78,38.53085167,32.58364491,13.51128655,1490,46.07344223,46.91628316,9.273869923,0.440165838,-0.090883411
10/19/2019,7954.15,33.86721706,32.00822238,13.06663002,NA,NA,47.03497489,9.500698458,0.1422704,0
10/20/2019,7960.04,34.30786904,31.68023529,12.87757394,NA,NA,47.14507348,9.500698458,0.204047266,0
10/21/2019,8231.06,51.47443676,32.28352735,13.3887811,1491.65,47.74011507,47.14507348,9.261045747,1.43335747,0.064252095
10/22/2019,8222.52,50.98997516,32.7178457,13.79230991,1485.35,42.01880057,47.1734088,8.718113373,1.324805604,-0.591252718
10/23/2019,8026.76,40.82684351,33.24528242,13.800128,1494.45,51.67178979,46.24811565,8.24136661,0.549383389,0.658103734
10/24/2019,7469.56,24.67471067,33.70468145,13.25632397,1496.55,53.72325086,45.8537144,7.184651342,-0.681182114,1.095326145
10/25/2019,7431.88,23.93582017,34.1638157,12.64473507,1513.45,66.80683103,45.29839225,8.583651059,-0.808873849,2.505744774
10/26/2019,8666.79,64.32933031,36.0844554,12.85627497,NA,NA,46.30503078,8.488964822,2.196971905,0
10/27/2019,9259.8,72.43896868,38.05303728,13.89668428,NA,NA,46.8035843,8.488964822,2.47439826,0
10/28/2019,9551.54,75.58927492,40.07557978,14.94237768,1492.4,47.50443517,46.8035843,8.275432778,2.376709778,0.08469054
10/29/2019,9218.76,65.70460319,41.81840408,14.88023587,1486.75,43.60278085,46.83695815,7.789060681,1.605229871,-0.415220452
10/30/2019,9433.35,68.74558368,43.2194557,15.44595003,1492.1,48.2469087,47.28982541,6.537608917,1.652609773,0.146396535
10/31/2019,9164.62,60.93793738,44.32514771,15.52973228,1510.95,61.22708093,48.21539815,7.068686251,1.069740893,1.840749797
11/1/2019,9147.98,60.44743818,45.30301271,15.62428922,1508.8,59.27067468,48.99916037,7.122235057,0.969287323,1.442175697
11/2/2019,9252.99,62.63728732,46.48261086,15.59613764,NA,NA,49.03582991,7.305428535,1.035812637,0
11/3/2019,9301.18,63.70143811,47.76543726,15.42278554,NA,NA,49.07061526,7.305428535,1.033276434,0
11/4/2019,9206.16,59.82482705,48.92144405,15.00723817,1509.45,59.71965926,49.07061526,7.490054979,0.726541611,1.421757788
11/5/2019,9418.05,65.26392715,50.47905005,14.23243466,1488.95,42.62172496,49.57771259,7.642424201,1.038815737,-0.910180781
11/6/2019,9310.19,60.45652617,51.17891295,14.20590252,1486.05,40.71883485,49.2490537,7.827201819,0.653081577,-1.089817159
11/7/2019,9343.34,61.46318879,51.93883184,14.14401996,1484.25,39.45720651,48.69822714,8.004946425,0.673384015,-1.154413801
11/8/2019,9204.24,54.71887472,51.88928188,14.1312304,1464.15,28.19951783,48.04447715,9.084423926,0.200236834,-2.184503881
11/9/2019,8766.04,39.11688182,51.30331272,14.30126024,NA,NA,47.26525725,8.941768067,-0.852122869,0
11/10/2019,8809.41,41.03682654,51.22182074,14.35453702,NA,NA,47.82456391,8.941768067,-0.709531362,0
11/11/2019,9037.12,50.49452853,51.40677227,14.3077334,1458.7,25.88862289,47.82456391,9.943392328,-0.063758788,-2.20608222
11/12/2019,8717.81,40.09006182,51.26697459,14.40073252,1452.05,23.21069039,46.77999529,11.19608687,-0.776135016,-2.10513773
11/13/2019,8801.52,43.60508489,51.11802868,14.45875895,1462.9,35.72697469,45.74574798,11.39837384,-0.51961194,-0.878965143
11/14/2019,8762.42,42.26850919,51.21450262,14.38742657,1466.65,39.64983255,45.38796117,11.43708191,-0.621792465,-0.501712645
11/15/2019,8632.32,37.81805752,51.35506483,14.22967225,1466.9,39.93184919,45.29966073,11.47430275,-0.951322495,-0.467811566
11/16/2019,8457.69,32.51569242,51.14764554,14.4651723,NA,NA,44.90528681,11.7691829,-1.288056079,0
11/17/2019,8482.7,34.04385107,51.15373637,14.45767144,NA,NA,44.84687904,11.7691829,-1.183446821,0
11/18/2019,8503.93,35.47497757,51.19398149,14.41065161,1467.65,40.8880318,44.84687904,11.50366424,-1.090790642,-0.344137934
11/19/2019,8175.99,25.58163026,50.3011261,15.17454163,1468.45,42.02388529,44.6583625,11.49472297,-1.62901104,-0.229190144
11/20/2019,8120.8,24.26743784,49.37965929,15.92406362,1471.7,46.81440064,44.38616109,11.49297599,-1.576998312,0.211280312
11/21/2019,8081.81,23.29204597,48.7750111,16.57982099,1467.05,41.1949415,44.61452299,11.39831477,-1.536986747,-0.300007638
11/22/2019,7617.07,15.00012928,48.44140485,17.16893338,1464.45,38.23397937,44.11562546,11.24565304,-1.947778282,-0.523015077
11/23/2019,7286.35,11.60721049,48.01628037,17.93302685,NA,NA,43.3780411,10.13836029,-2.03028023,0
11/24/2019,7324.03,14.1597232,46.28629392,18.70635375,NA,NA,42.2066016,10.13836029,-1.717414903,0
11/25/2019,6907.4,10.34752733,44.14520974,19.1541345,1458.4,32.04905821,42.2066016,10.12719901,-1.764511073,-1.002996325
11/26/2019,7130.25,23.12173629,42.33598427,18.54627024,1454.65,28.72568675,41.72290906,10.4161233,-1.036016823,-1.247798431
11/27/2019,7163.63,24.96943668,40.93132335,18.2534551,1454.35,28.45333219,40.82868295,10.73414489,-0.874458374,-1.152895819
11/28/2019,7523.83,42.25083797,40.01771143,17.45727802,1454.65,29.22757328,40.10728063,10.81509671,0.127919515,-1.005974116
11/29/2019,7431,39.54253174,39.27993882,16.98735724,1460.15,42.41068813,39.20159799,9.611562978,0.015458138,0.333878074
